index,facebookPhotoId,filename,width,height,facebookPhotoUrl,sourceUrl,sourceAsset,alt
"1","1429419315888717","stutes-facebook-001-1429419315888717.jpg","960","720","https://www.facebook.com/photo.php?fbid=1429419315888717&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/691550334_1429419319222050_4795264096005600427_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rMv2vlYgP8IQ7kNvwGByJ28&_nc_oc=AdoZUnunItl3pSY0KePsfW02TJB43jNMrqPsQsoFV_6qu_4h2-NBvs-Qu805mnYUUP8&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=VoGZYqnNgcamdST3WL22vQ&_nc_ss=7e2a8&oh=00_AQFVvaPMBxbD2Ym_luqPOUOZ5aGRuhsPBse6yZMBP_OdMQ&oe=6A7A680B","691550334_1429419319222050_4795264096005600427_n.jpg","No photo description available."
"2","1429419172555398","stutes-facebook-002-1429419172555398.jpg","960","720","https://www.facebook.com/photo.php?fbid=1429419172555398&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/687678693_1429419212555394_251020711689725246_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9B-38wdE3AIQ7kNvwGA_YhU&_nc_oc=Adow2oxdP9zkQiql9ONSIxdrM83IvxkJjZgIRDmHImvG-5GRpBfVLSK_nzoBGkjpVWY&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=Y1GsBuO4OC31-1b98NWfag&_nc_ss=7e2a8&oh=00_AQEIY_t4L60p6o7rUtjMFZqngtXC8pK6onH9QaSLzczE_g&oe=6A7A7388","687678693_1429419212555394_251020711689725246_n.jpg","No photo description available."
"3","1429419119222070","stutes-facebook-003-1429419119222070.jpg","960","720","https://www.facebook.com/photo.php?fbid=1429419119222070&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/688272506_1429419125888736_4153751809611773855_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=7j4l-jrnMWoQ7kNvwGmy_E9&_nc_oc=AdpSjsQr-KtgxRKyTQByA_9P9T_4rsYf21w8PX4MZ1dr9JFEXGNBS3WSWBjvJE1nZP4&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=8v4dHVdgMxuwAd00bKv13w&_nc_ss=7e2a8&oh=00_AQHrX8WlFFJyBENBJdr4ARHi9n7fXqWsDmWHDXZevEPO7w&oe=6A7A6AC8","688272506_1429419125888736_4153751809611773855_n.jpg","No photo description available."
"4","1429419079222074","stutes-facebook-004-1429419079222074.jpg","960","720","https://www.facebook.com/photo.php?fbid=1429419079222074&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/691547199_1429419082555407_1860680130632084488_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=dkxVwnOfA_wQ7kNvwEwwZ0I&_nc_oc=AdqEydRsur4slo5sqqbpRiLLcxcSuVUy6TFo2XfVHqR9yp6QH4f3WW_0G1khrMEMseA&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=YDs-_dzTZKlyuJBqZ7yF-A&_nc_ss=782a8&oh=00_AQHZ6DppsKg-s2F2rQtLrhoBN-Z8zNAhHRUrMKofdrkSIQ&oe=6A7A42A1","691547199_1429419082555407_1860680130632084488_n.jpg","No photo description available."
"5","1429419039222078","stutes-facebook-005-1429419039222078.jpg","720","960","https://www.facebook.com/photo.php?fbid=1429419039222078&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/689562498_1429419042555411_2584218922672793127_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sC4HwdoY7DUQ7kNvwGAJ8ud&_nc_oc=AdpmWQ9wvOz9mjb39DgP9G8CkJ1jpVg7qZ3_QRyVXDvtSyMwILUjLweTJkSiOVVIHzY&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=dcYk0RqVB_vNecmWhYi5cw&_nc_ss=782a8&oh=00_AQG3knymQVJmn6zpod77axro8C0FjVmsOSaY35oOg3KcUg&oe=6A7A6A57","689562498_1429419042555411_2584218922672793127_n.jpg","No photo description available."
"6","1429418992555416","stutes-facebook-006-1429418992555416.jpg","960","720","https://www.facebook.com/photo.php?fbid=1429418992555416&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/687131416_1429418995888749_5187268191362367526_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=JQrSuMI6mwUQ7kNvwHS8T6b&_nc_oc=AdqoTE7hmlNUNpdfpGFYcrdpL-pr41f2VsyFt-E3iRrK1_gcXnRQ8Ai-szRh5q6AKog&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=f-sgEamgI9Wl8UxrbU2xsg&_nc_ss=782a8&oh=00_AQEAOXP2Q-4ctGisT-zxsTQMBZRuo1_o26lEzQWmtClNTw&oe=6A7A4EFE","687131416_1429418995888749_5187268191362367526_n.jpg","No photo description available."
"7","1401253505371965","stutes-facebook-007-1401253505371965.jpg","1536","2048","https://www.facebook.com/photo.php?fbid=1401253505371965&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/659088245_1401253955371920_2988352065478071412_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x2048&ctp=s1536x2048&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=xPQ5m7AF__oQ7kNvwF7yG_b&_nc_oc=AdrkAwa6Vo0zyotPRiZZmV5gBogTb3sGEzzCak0dVeRWrzawDg25L8eRxOH9YnhFuJQ&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=lpzR5LS_uYkzx8mAWb7QHg&_nc_ss=782a8&oh=00_AQGL3HSS28n9ui4oW3EuBD-8JQHA_9BGyE732y6-q9yg4w&oe=6A7A6F99","659088245_1401253955371920_2988352065478071412_n.jpg","No photo description available."
"8","1401253482038634","stutes-facebook-008-1401253482038634.jpg","1536","2048","https://www.facebook.com/photo.php?fbid=1401253482038634&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/657788729_1401253938705255_8093242022638819930_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x2048&ctp=s1536x2048&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=nqzYIMaFg8AQ7kNvwEYSHdw&_nc_oc=Adr3B1BUHB9xdrPOVEph-8vaLikrs4kzZ9DMZiqUUygFjRkLoJMMT1jOSOjTNblQHDo&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=8LGk8qN6XiRvE291-YoqTQ&_nc_ss=782a8&oh=00_AQHWIXNDnOq3xaju4UHH3Wl5WhWTkN4AK3oqNNGMW1VRYA&oe=6A7A4318","657788729_1401253938705255_8093242022638819930_n.jpg","No photo description available."
"9","1401253435371972","stutes-facebook-009-1401253435371972.jpg","2048","1536","https://www.facebook.com/photo.php?fbid=1401253435371972&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/661389463_1401253832038599_176696058416994480_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s2048x1536&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=VvjGhTaOT3EQ7kNvwEiv93H&_nc_oc=Adr88xNZiuuPuBTRBOMMLf_RD2RZknpHOlCWn4CsZow-9bfOTAB5gKNFjGG_gZgqekM&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=u0NLYrCEOgsYqDcdJ5HIUg&_nc_ss=782a8&oh=00_AQE4VJ5crJDxTo0T9sUl6fG38Ky0Y9pkum15PcSXlXAlfQ&oe=6A7A7420","661389463_1401253832038599_176696058416994480_n.jpg","No photo description available."
"10","1401253402038642","stutes-facebook-010-1401253402038642.jpg","2048","1536","https://www.facebook.com/photo.php?fbid=1401253402038642&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/658143705_1401253822038600_5030806393721109001_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s2048x1536&_nc_cat=103&ccb=1-7&_nc_sid=833d8c&_nc_ohc=mG07kCGyCOAQ7kNvwEsouMz&_nc_oc=Adppe574YaQE-Rt0TTympKGrpLVTOXqztuSLH9JaY-xK7dLtcakjARlC02LkZ7-GL3I&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=HGL90lR-Rz_BOZQOKyU2UA&_nc_ss=782a8&oh=00_AQH6jbD6CybeQ8pN_zBjQHxEg12bLDQFVhlgUGFVrM8bcw&oe=6A7A757E","658143705_1401253822038600_5030806393721109001_n.jpg","No photo description available."
"11","1401253375371978","stutes-facebook-011-1401253375371978.jpg","2048","1536","https://www.facebook.com/photo.php?fbid=1401253375371978&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/658949743_1401253762038606_5487466966912796898_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s2048x1536&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=btr4VfqEJFgQ7kNvwEerHMy&_nc_oc=AdrfSQ0uOqyNT5_y3zaJRvpyLqL8cbmFna-2CtpGGSZqjbaSuFWvWHEZ_c5AQrfVKwg&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=0a0amui3MNrfQUemtWRp1g&_nc_ss=782a8&oh=00_AQHr1e3vyrzRAJcKqBXvKSd_NyomVETE-2vKoAY8MJsQjw&oe=6A7A6326","658949743_1401253762038606_5487466966912796898_n.jpg","No photo description available."
"12","1401253342038648","stutes-facebook-012-1401253342038648.jpg","720","960","https://www.facebook.com/photo.php?fbid=1401253342038648&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/658186253_1401253345371981_2041898098510966567_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=wD2PIO03gJAQ7kNvwFE4zKh&_nc_oc=Ado3VGcHT6yzqctqTRLeN3osgmVQ90gyTIyxa_FgAyILAlqpq8GmkyQESKOlf03mKEQ&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=Cn2zCEej3sL6Jopda_JrEQ&_nc_ss=782a8&oh=00_AQFbVIL8E6QtU-j51PNJrQIg9Q7igDTUsC5iypJ0ZW0_IQ&oe=6A7A6D33","658186253_1401253345371981_2041898098510966567_n.jpg","No photo description available."
"13","1215689380595046","stutes-facebook-013-1215689380595046.jpg","960","720","https://www.facebook.com/photo.php?fbid=1215689380595046&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/539650337_1215689383928379_4779352974021105736_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=u2cYQetOssUQ7kNvwGQ_ck0&_nc_oc=AdrEUhGM0R--QhFb6yH_zik4_pmRGHxemJcjxQMV5WorLBFKA_89TX4djyxHJcPG09o&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=kOAdLDlySn25eU3VgYHdwg&_nc_ss=782a8&oh=00_AQG97CrDaayUIuY0AUC_Ogld7uUL0VvJzFrjJM1A7RAeEA&oe=6A7A6380","539650337_1215689383928379_4779352974021105736_n.jpg","No photo description available."
"14","1215689337261717","stutes-facebook-014-1215689337261717.jpg","720","960","https://www.facebook.com/photo.php?fbid=1215689337261717&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/540451864_1215689340595050_8677738719858525152_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pzFDtRUCy3gQ7kNvwGEHZiA&_nc_oc=Ado8I0cPTUSrHquiSUw9Ml0pcSCmUdL_2BQUlmfAF2KhkEmTb3ivzL0sZ246cmGmDgM&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=dVRB83wiaTfVxOtreFVvKg&_nc_ss=782a8&oh=00_AQE56XBAJpZf1daV--2ngpBTnIyfsFABEezGMeUoeUfvYA&oe=6A7A6866","540451864_1215689340595050_8677738719858525152_n.jpg","No photo description available."
"15","1215689297261721","stutes-facebook-015-1215689297261721.jpg","720","960","https://www.facebook.com/photo.php?fbid=1215689297261721&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/539922078_1215689300595054_1748393002458988389_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ADKROZVUueUQ7kNvwF03PaL&_nc_oc=AdoB_u154SksRYtiK9OTC2alhpxx9b9RhHqun-yWRCBQ7cOmelg0rJJJoR7oW6087HI&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=4MJtsPDipknZKmWPxVlkOQ&_nc_ss=782a8&oh=00_AQGb_zCq-AKyJCbAjdpZcNYv7Xy95s3zW_lFQW2FElQ3Kg&oe=6A7A6DE8","539922078_1215689300595054_1748393002458988389_n.jpg","No photo description available."
"16","1215689263928391","stutes-facebook-016-1215689263928391.jpg","960","720","https://www.facebook.com/photo.php?fbid=1215689263928391&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/539739583_1215689267261724_7534016963771033356_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sNTahxc1HpUQ7kNvwG2J14X&_nc_oc=AdoJZzroNm4wlp6YyiuivdPfl7ZkwQSJ698pYxjxqh6QuIW-be9mec6MkxyhunOKT_4&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=R-S_gif_d5p7pd7VHRP5mQ&_nc_ss=782a8&oh=00_AQFBEvN2XkvvmxAK4nUpp5yenD7y_nYFnQZ10JxV3ZDgYQ&oe=6A7A7120","539739583_1215689267261724_7534016963771033356_n.jpg","No photo description available."
"17","1215689220595062","stutes-facebook-017-1215689220595062.jpg","720","960","https://www.facebook.com/photo.php?fbid=1215689220595062&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/540935877_1215689223928395_610994536333672289_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xonkv8MK0HUQ7kNvwEa8cLK&_nc_oc=Adpagvli6up9X3rbEFqHp2Vhjp_QUPzSogShcHtuKf-RGlk9jiMX3CqJT5odB2aqXXs&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=2J1mjPTOVGNSzRoyTIOePg&_nc_ss=782a8&oh=00_AQFUPoBZwKot31bRxZtQgzTH__kM6zUgX9sD0-I1cPcmpw&oe=6A7A595D","540935877_1215689223928395_610994536333672289_n.jpg","No photo description available."
"18","1215689180595066","stutes-facebook-018-1215689180595066.jpg","720","960","https://www.facebook.com/photo.php?fbid=1215689180595066&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/540273325_1215689187261732_7308830572714884680_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_Qj6RaZyWdEQ7kNvwHekAO8&_nc_oc=AdrgmZbZBmIGYkadCP_7meHcGu5mcPm_bys-XLCah9qeaCj7k2I9VDHk6hl_nMuU4KI&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=qvsLIVvtLAg1CF8fTUCzfg&_nc_ss=782a8&oh=00_AQHEDfYBWXDbQA8zs8kP0dYUPDYyk99T4OlBWipFViBcYQ&oe=6A7A6818","540273325_1215689187261732_7308830572714884680_n.jpg","No photo description available."
"19","1201084258722225","stutes-facebook-019-1201084258722225.jpg","732","960","https://www.facebook.com/photo.php?fbid=1201084258722225&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/532185915_1201084262055558_884595153298374574_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx732x960&ctp=s732x960&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ynHpWLkfuxEQ7kNvwHOabDp&_nc_oc=Adp7Hes6Bf2DeQY2u63mVy6G38UiH1KPx7z6mEuVjsC8_UZ7SVQquTSdCqf2ACFkIFQ&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=NjYTKpZRSLkdOediYPmqyw&_nc_ss=782a8&oh=00_AQH192Mhm1iBnyP9KlcnWkKryuFHUO7RofuzV4Yi7IF81w&oe=6A7A48E7","532185915_1201084262055558_884595153298374574_n.jpg","No photo description available."
"20","1201084238722227","stutes-facebook-020-1201084238722227.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201084238722227&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530743015_1201084245388893_7998316290675298695_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XwRULmpHOkEQ7kNvwGb__sb&_nc_oc=AdqJ9qe85Dbn0Ezejq52r1weqc8XpIOcIqHmi0gduqUM6vG5lYSxTbskeSxEirwgnpA&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=ZyS-q3MwvSN6FYNgZEQgfg&_nc_ss=782a8&oh=00_AQExHuKXMup1w-n0rAebpVZIsL7fLG9aVtfo2UImKVVaLw&oe=6A7A6078","530743015_1201084245388893_7998316290675298695_n.jpg","No photo description available."
"21","1201084225388895","stutes-facebook-021-1201084225388895.jpg","726","960","https://www.facebook.com/photo.php?fbid=1201084225388895&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530516980_1201084228722228_7094398021860829003_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx726x960&ctp=s726x960&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RdU374jZOhIQ7kNvwFSSqPk&_nc_oc=Adp453hFo3bkHMmk20lJGLPVg2Ip1HAzPXQbAiS3psgjJmZ0HjnHZkVFGYlVWKwI9JM&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=tTkjZLAS22RiCEb_aVmP3g&_nc_ss=782a8&oh=00_AQGhmS7sQTgfcvsobNDrcze9Fa2DN5hBMIaY5juwrgic_g&oe=6A7A644F","530516980_1201084228722228_7094398021860829003_n.jpg","No photo description available."
"22","1201055948725056","stutes-facebook-022-1201055948725056.jpg","960","720","https://www.facebook.com/photo.php?fbid=1201055948725056&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/531222491_1201055962058388_7402625110757699982_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=J5-B5CrJQHAQ7kNvwHvaV8Q&_nc_oc=AdrXWZ7PGCJVOmZAShgX5cwlcFQEr5b64KmsmZSAOuOwZpyosc2JCELA76P6LwAbLNY&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=J0A4oYz8TBy7qy17o7Wm5Q&_nc_ss=782a8&oh=00_AQExyWudmEzQcp0XucJnIy7e70iKwOQlR-OXqTLcD8uEJA&oe=6A7A5910","531222491_1201055962058388_7402625110757699982_n.jpg","No photo description available."
"23","1201055902058394","stutes-facebook-023-1201055902058394.jpg","960","720","https://www.facebook.com/photo.php?fbid=1201055902058394&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530531212_1201055908725060_3480602150333883986_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx960x720&ctp=s960x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=o1wjxQy03dwQ7kNvwHQn7Ta&_nc_oc=AdrcmfdlmIbvvsUmdCJ3piF776n98JmnQlKulIinqtoj9IZXmMEL3b17hSOTgGkojzg&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=6GZnvuloNJxXfWvDYxV99g&_nc_ss=782a8&oh=00_AQFwJOO3t0ya8JZmByjs-igIatlNjvV3ZtHR2iSDFMvHcA&oe=6A7A4E4F","530531212_1201055908725060_3480602150333883986_n.jpg","No photo description available."
"24","1201055858725065","stutes-facebook-024-1201055858725065.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201055858725065&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530829721_1201055865391731_6004668016091822671_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LssM5B8xMeIQ7kNvwEprgVW&_nc_oc=AdoEzdm1pnbOjhuf8wINvEvuNGvLn6CmX1TrlKQQnHMQTsPdMRY43BZITZ8piDj9xk4&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=SddXl7b41Xuw-ap7c2wPuA&_nc_ss=782a8&oh=00_AQE6HolM_2Pa8aw8Z63Yw_gw_AXt3P-nDFcGrVN2bCikcg&oe=6A7A4F2F","530829721_1201055865391731_6004668016091822671_n.jpg","No photo description available."
"25","1201055812058403","stutes-facebook-025-1201055812058403.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201055812058403&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530378283_1201055822058402_5086293649345046178_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=MlzdbgcHhSEQ7kNvwFRahjE&_nc_oc=AdpeNfSch2zzrZammyUmi7tQ43KhTy0WtuM4X4rzgvhmAyXlEe78RNTYVioRSlydE0M&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=dlcKijpZUP655-jzxWtx1A&_nc_ss=782a8&oh=00_AQEVhS5Cb6H93molFzIfW1Jyx1iVHw2azgOiTTbj--gctw&oe=6A7A6C04","530378283_1201055822058402_5086293649345046178_n.jpg","No photo description available."
"26","1201055772058407","stutes-facebook-026-1201055772058407.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201055772058407&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/531324425_1201055775391740_8533245239986918035_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_sJ3muVPUbMQ7kNvwGG7PyJ&_nc_oc=AdpSgnnfARvhiLRe1rNCUY3da2fiNKBWoqYit89YSS4Ks9vwD4C1_35m7ubfGZRcs68&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=7_t3puLv0oUWJ21U-yVEPA&_nc_ss=782a8&oh=00_AQHBhKdYAYK4bl1IM2Qy81PcypNN9qhEOuI6PPXMFPsiIQ&oe=6A7A4E70","531324425_1201055775391740_8533245239986918035_n.jpg","No photo description available."
"27","1201055728725078","stutes-facebook-027-1201055728725078.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201055728725078&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/530687754_1201055732058411_8037998256502584984_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=uJnvSxEn72oQ7kNvwH5y7Op&_nc_oc=AdoB2GMBWDbQbBpfz-gQ4hacTYjsbbRZs8CqM-Mj4PCjxei0wbgtsdxlFqv9WLO6BZA&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=K36qY_3RL5SAfLEY3AGO2Q&_nc_ss=782a8&oh=00_AQF3WQpgBaDqUwFgYjUfC4CimiMYSaHV1V7Liub-QJ6-Sw&oe=6A7A7641","530687754_1201055732058411_8037998256502584984_n.jpg","No photo description available."
"28","1201055682058416","stutes-facebook-028-1201055682058416.jpg","720","960","https://www.facebook.com/photo.php?fbid=1201055682058416&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/531977800_1201055688725082_6141590696095080559_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx720x960&ctp=s720x960&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Qj3B5Iw6l_EQ7kNvwFRQM55&_nc_oc=AdqRICj53bDv54dwNW3kcQO7oukzPoq8Wznem7e9ykGRmOObFSlvJznK67PutqU4Ki4&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=ZF2_rj1MLWWeYSo0U68gmw&_nc_ss=782a8&oh=00_AQHkaEUkkW4M2P-T4eBihxadvR74OXMGBm-y8sM9fMuClQ&oe=6A7A5280","531977800_1201055688725082_6141590696095080559_n.jpg","No photo description available."
"29","1099221378908514","stutes-facebook-029-1099221378908514.jpg","810","1080","https://www.facebook.com/photo.php?fbid=1099221378908514&set=pb.100064619866357.-2207520000&type=3","https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/489702197_1099221518908500_5541585223454540842_n.jpg?stp=dst-jpg_tt6&cstp=mx810x1080&ctp=s810x1080&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=xPce5-rLqRUQ7kNvwHLEBFy&_nc_oc=Adq-nx-I9l0ELRhzXDl2-YIwkfQxBgE9-AziH1NojlGiCclitMim-P03M1BUnkikswo&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=7VJ5DES1mrfEW2kwEV30vA&_nc_ss=782a8&oh=00_AQFZMYW9ImDzN6p1fuMozAthWmYqQ2f4yVu0MPQDTBAu6w&oe=6A7A5703","489702197_1099221518908500_5541585223454540842_n.jpg","No photo description available."
